station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
8A0,2/2/16 8:35,59.0,59.0,100.0,130,3,0.0,29.97,M,5.0,M,OVC,M,M,M,400,M,M,M,BR,M,M,M,M,M,M,59.0,K8A0 020835Z AUTO 13003KT 5SM BR OVC004 15/15 A2997 RMK AO2
8A0,2/2/16 8:55,59.0,59.0,100.0,130,3,0.0,29.96,M,5.0,M,OVC,M,M,M,400,M,M,M,BR,M,M,M,M,M,M,59.0,K8A0 020855Z AUTO 13003KT 5SM BR OVC004 15/15 A2996 RMK AO2
8A0,2/2/16 9:15,59.0,59.0,100.0,120,5,0.0,29.97,M,4.0,M,OVC,M,M,M,400,M,M,M,BR,M,M,M,M,M,M,59.0,K8A0 020915Z AUTO 12005KT 4SM BR OVC004 15/15 A2997 RMK AO2
8A0,2/2/16 9:35,59.0,59.0,100.0,0,0,0.0,29.97,M,2.5,M,OVC,M,M,M,400,M,M,M,BR,M,M,M,M,M,M,59.0,K8A0 020935Z AUTO 00000KT 2 1/2SM BR OVC004 15/15 A2997 RMK AO2
8A0,2/2/16 9:55,59.0,59.0,100.0,0,0,0.0,29.97,M,2.0,M,OVC,M,M,M,400,M,M,M,BR,M,M,M,M,M,M,59.0,K8A0 020955Z AUTO 00000KT 2SM BR OVC004 15/15 A2997 RMK AO2
8A0,2/2/16 10:15,59.0,59.0,100.0,0,0,0.0,29.97,M,2.0,M,OVC,M,M,M,200,M,M,M,BR,M,M,M,M,M,M,59.0,K8A0 021015Z AUTO 00000KT 2SM BR OVC002 15/15 A2997 RMK AO2
8A0,2/2/16 10:35,59.0,59.0,100.0,120,3,0.0,29.97,M,3.0,M,OVC,M,M,M,200,M,M,M,BR,M,M,M,M,M,M,59.0,K8A0 021035Z AUTO 12003KT 3SM BR OVC002 15/15 A2997 RMK AO2
8A0,2/2/16 10:55,59.0,59.0,100.0,100,6,0.0,29.95,M,3.0,M,OVC,M,M,M,200,M,M,M,BR,M,M,M,M,M,M,59.0,K8A0 021055Z AUTO 10006KT 3SM BR OVC002 15/15 A2995 RMK AO2
8A0,2/2/16 11:15,59.0,59.0,100.0,130,7,0.0,29.95,M,3.0,M,OVC,M,M,M,200,M,M,M,BR,M,M,M,M,M,M,59.0,K8A0 021115Z AUTO 13007KT 099V159 3SM BR OVC002 15/15 A2995 RMK AO2
8A0,2/2/16 11:35,59.0,59.0,100.0,120,4,0.0,29.96,M,2.0,M,OVC,M,M,M,200,M,M,M,BR,M,M,M,M,M,M,59.0,K8A0 021135Z AUTO 12004KT 2SM BR OVC002 15/15 A2996 RMK AO2
8A0,2/2/16 11:55,59.0,59.0,100.0,120,3,0.0,29.97,M,4.0,M,OVC,M,M,M,200,M,M,M,BR,M,M,M,M,M,M,59.0,K8A0 021155Z AUTO 12003KT 4SM BR OVC002 15/15 A2997 RMK AO2
8A0,2/2/16 12:15,60.8,60.8,100.0,150,4,0.0,29.99,M,5.0,M,OVC,M,M,M,400,M,M,M,BR,M,M,M,M,M,M,60.8,K8A0 021215Z AUTO 15004KT 5SM BR OVC004 16/16 A2999 RMK AO2
8A0,2/2/16 12:35,60.8,60.8,100.0,140,6,0.0,29.98,M,7.0,M,OVC,M,M,M,400,M,M,M,M,M,M,M,M,M,M,60.8,K8A0 021235Z AUTO 14006KT 7SM OVC004 16/16 A2998 RMK AO2
8A0,2/2/16 12:55,60.8,60.8,100.0,160,6,0.0,29.99,M,7.0,M,OVC,M,M,M,400,M,M,M,M,M,M,M,M,M,M,60.8,K8A0 021255Z AUTO 16006KT 7SM OVC004 16/16 A2999 RMK AO2
8A0,2/2/16 13:15,60.8,60.8,100.0,140,4,0.0,29.99,M,5.0,M,OVC,M,M,M,400,M,M,M,BR,M,M,M,M,M,M,60.8,K8A0 021315Z AUTO 14004KT 5SM BR OVC004 16/16 A2999 RMK AO2
8A0,2/2/16 13:35,60.8,60.8,100.0,140,7,0.0,29.98,M,5.0,M,OVC,M,M,M,400,M,M,M,BR,M,M,M,M,M,M,60.8,K8A0 021335Z AUTO 14007KT 079V179 5SM BR OVC004 16/16 A2998 RMK AO2
8A0,2/2/16 13:55,60.8,60.8,100.0,140,6,0.0,29.99,M,7.0,M,BKN,OVC,M,M,400,900,M,M,M,M,M,M,M,M,M,60.8,K8A0 021355Z AUTO 14006KT 7SM BKN004 OVC009 16/16 A2999 RMK AO2
8A0,2/2/16 14:15,60.8,60.8,100.0,130,5,0.0,30.0,M,10.0,M,OVC,M,M,M,700,M,M,M,M,M,M,M,M,M,M,60.8,K8A0 021415Z AUTO 13005KT 10SM OVC007 16/16 A3000 RMK AO2
8A0,2/2/16 14:35,62.6,62.6,100.0,130,4,0.0,29.99,M,10.0,15,SCT,OVC,M,M,700,9000,M,M,M,M,M,M,M,M,M,62.6,K8A0 021435Z AUTO 13004G15KT 10SM SCT007 OVC090 17/17 A2999 RMK AO2
8A0,2/2/16 14:55,62.6,62.6,100.0,130,7,0.0,29.99,M,10.0,M,OVC,M,M,M,10000,M,M,M,M,M,M,M,M,M,M,62.6,K8A0 021455Z AUTO 13007KT 099V169 10SM OVC100 17/17 A2999 RMK AO2
8A0,2/2/16 15:15,62.6,62.6,100.0,150,6,0.0,30.0,M,10.0,M,SCT,OVC,M,M,1500,10000,M,M,M,M,M,M,M,M,M,62.6,K8A0 021515Z AUTO 15006KT 10SM SCT015 OVC100 17/17 A3000 RMK AO2
8A0,2/2/16 15:35,62.6,62.6,100.0,140,9,0.0,29.99,M,10.0,15,BKN,BKN,M,M,7000,10000,M,M,M,M,M,M,M,M,M,62.6,K8A0 021535Z AUTO 14009G15KT 10SM BKN070 BKN100 17/17 A2999 RMK AO2
8A0,2/2/16 15:55,64.4,62.6,93.88,160,10,0.0,29.98,M,10.0,19,SCT,M,M,M,7000,M,M,M,M,M,M,M,M,M,M,64.4,K8A0 021555Z AUTO 16010G19KT 119V179 10SM SCT070 18/17 A2998 RMK AO2
8A0,2/2/16 16:15,68.0,62.6,82.86,150,9,0.0,29.97,M,10.0,21,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.0,K8A0 021615Z AUTO 15009G21KT 129V189 10SM CLR 20/17 A2997 RMK AO2
8A0,2/2/16 16:35,68.0,62.6,82.86,160,15,0.0,29.97,M,10.0,21,SCT,M,M,M,11000,M,M,M,M,M,M,M,M,M,M,68.0,K8A0 021635Z AUTO 16015G21KT 10SM SCT110 20/17 A2997 RMK AO2
8A0,2/2/16 16:55,68.0,62.6,82.86,150,14,0.0,29.95,M,10.0,19,SCT,M,M,M,11000,M,M,M,M,M,M,M,M,M,M,68.0,K8A0 021655Z AUTO 15014G19KT 10SM SCT110 20/17 A2995 RMK AO2
8A0,2/2/16 17:15,69.8,62.6,77.9,170,13,0.0,29.94,M,10.0,22,SCT,M,M,M,11000,M,M,M,M,M,M,M,M,M,M,69.8,K8A0 021715Z AUTO 17013G22KT 10SM SCT110 21/17 A2994 RMK AO2
8A0,2/2/16 17:35,69.8,60.8,73.09,150,11,0.0,29.93,M,10.0,20,SCT,BKN,M,M,8000,10000,M,M,M,M,M,M,M,M,M,69.8,K8A0 021735Z AUTO 15011G20KT 10SM SCT080 BKN100 21/16 A2993 RMK AO2
8A0,2/2/16 17:55,69.8,60.8,73.09,160,11,0.0,29.92,M,10.0,23,OVC,M,M,M,10000,M,M,M,M,M,M,M,M,M,M,69.8,K8A0 021755Z AUTO 16011G23KT 119V179 10SM OVC100 21/16 A2992 RMK AO2
8A0,2/2/16 18:15,71.6,62.6,73.27,150,11,0.0,29.9,M,10.0,21,OVC,M,M,M,9000,M,M,M,M,M,M,M,M,M,M,71.6,K8A0 021815Z AUTO 15011G21KT 119V179 10SM OVC090 22/17 A2990 RMK AO2
8A0,2/2/16 18:35,73.4,60.8,64.69,160,16,0.0,29.88,M,10.0,24,SCT,M,M,M,9000,M,M,M,M,M,M,M,M,M,M,73.4,K8A0 021835Z AUTO 16016G24KT 10SM SCT090 23/16 A2988 RMK AO2
8A0,2/2/16 18:55,73.4,60.8,64.69,160,17,0.0,29.88,M,10.0,26,SCT,SCT,M,M,4800,12000,M,M,M,M,M,M,M,M,M,73.4,K8A0 021855Z AUTO 16017G26KT 10SM SCT048 SCT120 23/16 A2988 RMK AO2
8A0,2/2/16 19:15,73.4,60.8,64.69,160,13,0.0,29.87,M,10.0,26,SCT,SCT,BKN,M,5000,6500,10000,M,M,M,M,M,M,M,M,73.4,K8A0 021915Z AUTO 16013G26KT 119V189 10SM SCT050 SCT065 BKN100 23/16 A2987 RMK AO2
8A0,2/2/16 19:35,73.4,60.8,64.69,170,16,0.0,29.86,M,10.0,28,BKN,BKN,OVC,M,5000,5500,10000,M,M,M,M,M,M,M,M,73.4,K8A0 021935Z AUTO 17016G28KT 10SM BKN050 BKN055 OVC100 23/16 A2986 RMK AO2
8A0,2/2/16 19:55,71.6,62.6,73.27,170,15,0.0,29.85,M,10.0,24,SCT,BKN,BKN,M,2600,5000,7500,M,#NAME?,M,M,M,M,M,M,71.6,K8A0 021955Z AUTO 17015G24KT 10SM -DZ SCT026 BKN050 BKN075 22/17 A2985 RMK AO2
8A0,2/2/16 20:15,73.4,60.8,64.69,160,14,0.0,29.84,M,10.0,24,SCT,SCT,M,M,4700,7000,M,M,M,M,M,M,M,M,M,73.4,K8A0 022015Z AUTO 16014G24KT 10SM SCT047 SCT070 23/16 A2984 RMK AO2
8A0,2/2/16 20:35,71.6,60.8,68.75,150,12,0.0,29.83,M,10.0,22,SCT,SCT,M,M,4800,11000,M,M,M,M,M,M,M,M,M,71.6,K8A0 022035Z AUTO 15012G22KT 10SM SCT048 SCT110 22/16 A2983 RMK AO2
8A0,2/2/16 20:55,71.6,60.8,68.75,160,16,0.0,29.84,M,10.0,26,SCT,OVC,M,M,4800,9000,M,M,M,M,M,M,M,M,M,71.6,K8A0 022055Z AUTO 16016G26KT 10SM SCT048 OVC090 22/16 A2984 RMK AO2 LTG DSNT W
8A0,2/2/16 21:15,71.6,60.8,68.75,160,13,0.0,29.83,M,10.0,26,SCT,SCT,OVC,M,4600,8000,9000,M,M,M,M,M,M,M,M,71.6,K8A0 022115Z AUTO 16013G26KT 10SM SCT046 SCT080 OVC090 22/16 A2983 RMK AO2
8A0,2/2/16 21:35,71.6,60.8,68.75,170,16,0.0,29.83,M,10.0,24,BKN,BKN,OVC,M,4600,5000,10000,M,M,M,M,M,M,M,M,71.6,K8A0 022135Z AUTO 17016G24KT 10SM BKN046 BKN050 OVC100 22/16 A2983 RMK AO2 LTG DSNT NW
8A0,2/2/16 21:55,68.0,62.6,82.86,160,8,0.0,29.85,M,7.0,18,BKN,BKN,OVC,M,4400,6000,10000,M,RA,M,M,M,M,M,M,68.0,K8A0 022155Z AUTO 16008G18KT 7SM RA BKN044 BKN060 OVC100 20/17 A2985 RMK AO2
8A0,2/2/16 22:15,64.4,64.4,100.0,150,8,0.0,29.85,M,7.0,M,BKN,BKN,OVC,M,3800,4600,6000,M,RA,M,M,M,M,M,M,64.4,K8A0 022215Z AUTO 15008KT 7SM RA BKN038 BKN046 OVC060 18/18 A2985 RMK AO2
8A0,2/2/16 22:35,64.4,64.4,100.0,170,7,0.0,29.86,M,10.0,M,BKN,BKN,OVC,M,3800,4600,10000,M,#NAME?,M,M,M,M,M,M,64.4,K8A0 022235Z AUTO 17007KT 10SM -RA BKN038 BKN046 OVC100 18/18 A2986 RMK AO2
8A0,2/2/16 22:55,64.4,64.4,100.0,150,8,0.02,29.86,M,7.0,14,SCT,BKN,OVC,M,1600,3900,6500,M,#NAME?,M,M,M,M,M,M,64.4,K8A0 022255Z AUTO 15008G14KT 129V189 7SM -RA SCT016 BKN039 OVC065 18/18 A2986 RMK AO2 P0002
8A0,2/2/16 23:15,64.4,64.4,100.0,140,7,0.01,29.85,M,10.0,M,SCT,BKN,OVC,M,3400,3900,11000,M,#NAME?,M,M,M,M,M,M,64.4,K8A0 022315Z AUTO 14007KT 109V169 10SM -RA SCT034 BKN039 OVC110 18/18 A2985 RMK AO2 P0001
8A0,2/2/16 23:35,62.6,62.6,100.0,140,8,0.06,29.85,M,4.0,16,SCT,BKN,OVC,M,2000,3600,7500,M,#NAME?,M,M,M,M,M,M,62.6,K8A0 022335Z AUTO 14008G16KT 119V179 4SM +RA SCT020 BKN036 OVC075 17/17 A2985 RMK AO2 P0006
8A0,2/2/16 23:55,62.6,62.6,100.0,140,11,0.08,29.85,M,7.0,19,SCT,BKN,OVC,M,3100,3800,7500,M,#NAME?,M,M,M,M,M,M,62.6,K8A0 022355Z AUTO 14011G19KT 7SM -RA SCT031 BKN038 OVC075 17/17 A2985 RMK AO2 P0008
8A0,2/3/16 0:15,62.6,62.6,100.0,140,11,0.0,29.85,M,10.0,17,BKN,BKN,BKN,M,3200,4200,7500,M,M,M,M,M,M,M,M,62.6,K8A0 030015Z AUTO 14011G17KT 10SM BKN032 BKN042 BKN075 17/17 A2985 RMK AO2
8A0,2/3/16 0:35,62.6,62.6,100.0,150,13,0.0,29.84,M,10.0,19,SCT,SCT,BKN,M,2500,3300,3900,M,M,M,M,M,M,M,M,62.6,K8A0 030035Z AUTO 15013G19KT 10SM SCT025 SCT033 BKN039 17/17 A2984 RMK AO2 LTG DSNT NW
8A0,2/3/16 0:55,62.6,62.6,100.0,150,9,0.0,29.85,M,10.0,17,BKN,BKN,BKN,M,2500,3000,3800,M,M,M,M,M,M,M,M,62.6,K8A0 030055Z AUTO 15009G17KT 10SM BKN025 BKN030 BKN038 17/17 A2985 RMK AO2
8A0,2/3/16 1:15,64.4,64.4,100.0,150,13,0.0,29.84,M,10.0,21,BKN,OVC,M,M,2100,2900,M,M,M,M,M,M,M,M,M,64.4,K8A0 030115Z AUTO 15013G21KT 10SM BKN021 OVC029 18/18 A2984 RMK AO2 LTG DSNT NW
8A0,2/3/16 1:35,64.4,64.4,100.0,150,12,0.0,29.84,M,7.0,19,BKN,OVC,M,M,1900,2600,M,M,RA,M,M,M,M,M,M,64.4,K8A0 030135Z AUTO 15012G19KT 119V179 7SM RA BKN019 OVC026 18/18 A2984 RMK AO2
8A0,2/3/16 1:55,62.6,62.6,100.0,150,12,0.0,29.83,M,10.0,22,SCT,BKN,OVC,M,1500,2100,2800,M,#NAME?,M,M,M,M,M,M,62.6,K8A0 030155Z AUTO 15012G22KT 129V189 10SM -RA SCT015 BKN021 OVC028 17/17 A2983 RMK AO2 LTG DSNT W AND NW
8A0,2/3/16 2:15,62.6,62.6,100.0,150,14,0.0,29.83,M,10.0,21,SCT,BKN,OVC,M,1300,1800,2400,M,#NAME?,M,M,M,M,M,M,62.6,K8A0 030215Z AUTO 15014G21KT 10SM -RA SCT013 BKN018 OVC024 17/17 A2983 RMK AO2 LTG DSNT NW
8A0,2/3/16 2:35,62.6,62.6,100.0,150,14,0.0,29.83,M,10.0,26,BKN,OVC,M,M,1500,1900,M,M,RA,M,M,M,M,M,M,62.6,K8A0 030235Z AUTO 15014G26KT 10SM RA BKN015 OVC019 17/17 A2983 RMK AO2 LTG DSNT NW
8A0,2/3/16 2:55,62.6,62.6,100.0,140,10,0.04,29.81,M,4.0,20,BKN,BKN,OVC,M,1500,1900,2800,M,#NAME?,M,M,M,M,M,M,62.6,K8A0 030255Z AUTO 14010G20KT 099V169 4SM +RA BKN015 BKN019 OVC028 17/17 A2981 RMK AO2 P0004 LTG DSNT NW
8A0,2/3/16 3:15,62.6,62.6,100.0,150,12,0.03,29.81,M,4.0,18,BKN,BKN,OVC,M,1500,2100,2500,M,#NAME?,M,M,M,M,M,M,62.6,K8A0 030315Z AUTO 15012G18KT 4SM +RA BKN015 BKN021 OVC025 17/17 A2981 RMK AO2 P0003 LTG DSNT NW
8A0,2/3/16 3:35,62.6,62.6,100.0,150,13,0.05,29.8,M,7.0,22,BKN,BKN,OVC,M,1000,1800,2500,M,#NAME?,M,M,M,M,M,M,62.6,K8A0 030335Z AUTO 15013G22KT 7SM -RA BKN010 BKN018 OVC025 17/17 A2980 RMK AO2 P0005
8A0,2/3/16 3:55,62.6,62.6,100.0,160,13,0.08,29.81,M,4.0,21,BKN,OVC,M,M,1200,1900,M,M,#NAME?,M,M,M,M,M,M,62.6,K8A0 030355Z AUTO 16013G21KT 4SM +RA BKN012 OVC019 17/17 A2981 RMK AO2 P0008 LTG DSNT N
8A0,2/3/16 4:15,62.6,62.6,100.0,160,11,0.0,29.8,M,10.0,19,BKN,OVC,M,M,1200,1600,M,M,#NAME?,M,M,M,M,M,M,62.6,K8A0 030415Z AUTO 16011G19KT 10SM -RA BKN012 OVC016 17/17 A2980 RMK AO2
8A0,2/3/16 4:35,62.6,62.6,100.0,160,16,0.01,29.8,M,7.0,26,BKN,OVC,M,M,1000,1400,M,M,RA,M,M,M,M,M,M,62.6,K8A0 030435Z AUTO 16016G26KT 7SM RA BKN010 OVC014 17/17 A2980 RMK AO2 P0001 LTG DSNT NW
8A0,2/3/16 4:55,62.6,62.6,100.0,160,12,0.04,29.79,M,10.0,17,BKN,OVC,M,M,1100,1600,M,M,#NAME?,M,M,M,M,M,M,62.6,K8A0 030455Z AUTO 16012G17KT 139V199 10SM -VCTSRA BKN011 OVC016 17/17 A2979 RMK AO2 P0004
8A0,2/3/16 5:15,62.6,62.6,100.0,170,16,0.01,29.79,M,5.0,21,BKN,BKN,OVC,M,1100,1900,7000,M,RA,M,M,M,M,M,M,62.6,K8A0 030515Z AUTO 17016G21KT 5SM RA BKN011 BKN019 OVC070 17/17 A2979 RMK AO2 P0001
8A0,2/3/16 5:35,64.4,64.4,100.0,180,14,0.07,29.8,M,3.0,21,BKN,BKN,OVC,M,1200,2000,3200,M,#NAME?,M,M,M,M,M,M,64.4,K8A0 030535Z AUTO 18014G21KT 3SM +RA BKN012 BKN020 OVC032 18/18 A2980 RMK AO2 P0007 LTG DSNT W
8A0,2/3/16 5:55,64.4,64.4,100.0,160,10,0.14,29.77,M,3.0,18,SCT,OVC,M,M,1000,1500,M,M,#NAME?,M,M,M,M,M,M,64.4,K8A0 030555Z AUTO 16010G18KT 3SM +RA SCT010 OVC015 18/18 A2977 RMK AO2 P0014
8A0,2/3/16 6:15,64.4,64.4,100.0,170,15,0.07,29.76,M,2.5,21,SCT,BKN,OVC,M,800,1500,2000,M,#NAME?,M,M,M,M,M,M,64.4,K8A0 030615Z AUTO 17015G21KT 2 1/2SM +RA SCT008 BKN015 OVC020 18/18 A2976 RMK AO2 P0007
8A0,2/3/16 6:35,64.4,64.4,100.0,180,14,0.12,29.77,M,3.0,37,BKN,OVC,M,M,1100,1700,M,M,#NAME?,M,M,M,M,M,M,64.4,K8A0 030635Z AUTO 18014G37KT 3SM +RA BKN011 OVC017 18/18 A2977 RMK AO2 P0012 LTG DSNT SW AND NW
8A0,2/3/16 6:55,64.4,64.4,100.0,170,15,0.18,29.76,M,3.0,26,BKN,OVC,M,M,1100,1600,M,M,#NAME?,M,M,M,M,M,M,64.4,K8A0 030655Z AUTO 17015G26KT 3SM +VCTSRA BKN011 OVC016 18/18 A2976 RMK AO2 P0018 LTG DSNT SE W AND NW
8A0,2/3/16 7:15,64.4,64.4,100.0,190,14,0.02,29.77,M,7.0,22,SCT,BKN,OVC,M,600,2200,2700,M,#NAME?,M,M,M,M,M,M,64.4,K8A0 030715Z AUTO 19014G22KT 7SM -RA SCT006 BKN022 OVC027 18/18 A2977 RMK AO2 P0002 LTG DSNT SW THRU N
8A0,2/3/16 7:35,64.4,64.4,100.0,190,11,0.02,29.76,M,10.0,15,SCT,BKN,OVC,M,1800,2600,3500,M,TSRA,M,M,M,M,M,M,64.4,K8A0 030735Z AUTO 19011G15KT 10SM TSRA SCT018 BKN026 OVC035 18/18 A2976 RMK AO2 P0002 LTG DSNT SW THRU NE
8A0,2/3/16 7:55,64.4,64.4,100.0,260,17,0.3,29.77,M,1.75,25,SCT,BKN,OVC,M,500,1300,2400,M,#NAME?,M,M,M,M,M,M,64.4,K8A0 030755Z AUTO 26017G25KT 1 3/4SM +TSRA SCT005 BKN013 OVC024 18/18 A2977 RMK AO2 P0030 LTG DSNT N THRU SE
8A0,2/3/16 8:15,60.8,60.8,100.0,270,19,0.06,29.81,M,4.0,28,SCT,BKN,OVC,M,800,1400,2800,M,RA,M,M,M,M,M,M,60.8,K8A0 030815Z AUTO 27019G28KT 4SM RA SCT008 BKN014 OVC028 16/16 A2981 RMK AO2 P0006 LTG DSNT SE AND S
8A0,2/3/16 8:35,55.4,55.4,100.0,270,15,0.12,29.84,M,5.0,18,SCT,BKN,OVC,M,900,2800,4000,M,#NAME?,M,M,M,M,M,M,55.4,K8A0 030835Z AUTO 27015G18KT 5SM +RA SCT009 BKN028 OVC040 13/13 A2984 RMK AO2 P0012 LTG DSNT NE AND SE
8A0,2/3/16 8:55,55.4,55.4,100.0,280,10,0.22,29.86,M,5.0,M,SCT,BKN,OVC,M,600,3000,4600,M,VCTSRA,M,M,M,M,M,M,55.4,K8A0 030855Z AUTO 28010KT 5SM VCTSRA SCT006 BKN030 OVC046 13/13 A2986 RMK AO2 P0022 LTG DSNT NE AND SE
8A0,2/3/16 9:15,55.4,55.4,100.0,280,5,0.01,29.86,M,10.0,M,SCT,BKN,OVC,M,800,9000,11000,M,RA,M,M,M,M,M,M,55.4,K8A0 030915Z AUTO 28005KT 10SM RA SCT008 BKN090 OVC110 13/13 A2986 RMK AO2 P0001 LTG DSNT SE
8A0,2/3/16 9:35,53.6,53.6,100.0,230,7,0.02,29.87,M,10.0,M,SCT,BKN,OVC,M,900,5000,9000,M,RA,M,M,M,M,M,M,53.6,K8A0 030935Z AUTO 23007KT 10SM RA SCT009 BKN050 OVC090 12/12 A2987 RMK AO2 P0002
8A0,2/3/16 9:55,53.6,53.6,100.0,250,8,0.03,29.87,M,10.0,M,SCT,BKN,OVC,M,1100,4800,6000,M,#NAME?,M,M,M,M,M,M,53.6,K8A0 030955Z AUTO 25008KT 10SM -RA SCT011 BKN048 OVC060 12/12 A2987 RMK AO2 P0003
8A0,2/3/16 10:15,53.6,53.6,100.0,260,6,0.0,29.87,M,10.0,M,SCT,BKN,OVC,M,4600,5000,10000,M,#NAME?,M,M,M,M,M,M,53.6,K8A0 031015Z AUTO 26006KT 10SM -RA SCT046 BKN050 OVC100 12/12 A2987 RMK AO2
8A0,2/3/16 10:35,51.8,51.8,100.0,250,7,0.02,29.9,M,10.0,M,SCT,BKN,OVC,M,4400,6000,10000,M,#NAME?,M,M,M,M,M,M,51.8,K8A0 031035Z AUTO 25007KT 10SM -RA SCT044 BKN060 OVC100 11/11 A2990 RMK AO2 P0002
8A0,2/3/16 10:55,51.8,51.8,100.0,270,7,0.05,29.89,M,7.0,M,SCT,BKN,OVC,M,900,3400,5000,M,RA,M,M,M,M,M,M,51.8,K8A0 031055Z AUTO 27007KT 7SM RA SCT009 BKN034 OVC050 11/11 A2989 RMK AO2 P0005
8A0,2/3/16 11:15,51.8,51.8,100.0,280,6,0.02,29.88,M,7.0,M,SCT,BKN,OVC,M,1100,4900,7000,M,RA,M,M,M,M,M,M,51.8,K8A0 031115Z AUTO 28006KT 7SM RA SCT011 BKN049 OVC070 11/11 A2988 RMK AO2 P0002
8A0,2/3/16 11:35,51.8,51.8,100.0,270,3,0.04,29.87,M,10.0,M,SCT,SCT,OVC,M,1200,5000,10000,M,RA,M,M,M,M,M,M,51.8,K8A0 031135Z AUTO 27003KT 10SM RA SCT012 SCT050 OVC100 11/11 A2987 RMK AO2 P0004
8A0,2/3/16 11:55,51.8,51.8,100.0,230,3,0.06,29.9,M,7.0,M,SCT,BKN,OVC,M,1000,6000,9000,M,RA,M,M,M,M,M,M,51.8,K8A0 031155Z AUTO 23003KT 7SM RA SCT010 BKN060 OVC090 11/11 A2990 RMK AO2 P0006
8A0,2/3/16 12:15,51.8,51.8,100.0,0,0,0.01,29.86,M,7.0,M,SCT,BKN,OVC,M,6000,8000,10000,M,#NAME?,M,M,M,M,M,M,51.8,K8A0 031215Z AUTO 00000KT 7SM -DZ SCT060 BKN080 OVC100 11/11 A2986 RMK AO2 P0001
8A0,2/3/16 12:35,51.8,51.8,100.0,0,0,0.01,29.91,M,10.0,M,SCT,BKN,OVC,M,1400,9000,10000,M,#NAME?,M,M,M,M,M,M,51.8,K8A0 031235Z AUTO 00000KT 10SM -RA SCT014 BKN090 OVC100 11/11 A2991 RMK AO2 P0001
8A0,2/3/16 12:55,51.8,51.8,100.0,0,0,0.01,29.9,M,10.0,M,BKN,OVC,M,M,1400,9000,M,M,M,M,M,M,M,M,M,51.8,K8A0 031255Z AUTO 00000KT 10SM BKN014 OVC090 11/11 A2990 RMK AO2 P0001
8A0,2/3/16 13:15,51.8,51.8,100.0,0,0,0.0,29.9,M,10.0,M,SCT,BKN,M,M,1200,9500,M,M,M,M,M,M,M,M,M,51.8,K8A0 031315Z AUTO 00000KT 10SM SCT012 BKN095 11/11 A2990 RMK AO2
8A0,2/3/16 13:35,51.8,51.8,100.0,190,4,0.0,29.92,M,7.0,M,SCT,M,M,M,11000,M,M,M,M,M,M,M,M,M,M,51.8,K8A0 031335Z AUTO 19004KT 7SM SCT110 11/11 A2992 RMK AO2
8A0,2/3/16 13:55,51.8,51.8,100.0,200,3,0.0,29.92,M,10.0,M,SCT,M,M,M,11000,M,M,M,M,M,M,M,M,M,M,51.8,K8A0 031355Z AUTO 20003KT 10SM SCT110 11/11 A2992 RMK AO2
8A0,2/3/16 14:15,51.8,51.8,100.0,220,4,0.0,29.92,M,10.0,M,SCT,SCT,M,M,400,11000,M,M,M,M,M,M,M,M,M,51.8,K8A0 031415Z AUTO 22004KT 10SM SCT004 SCT110 11/11 A2992 RMK AO2
8A0,2/3/16 14:35,51.8,51.8,100.0,250,4,0.0,29.92,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.8,K8A0 031435Z AUTO 25004KT 10SM CLR 11/11 A2992 RMK AO2
8A0,2/3/16 14:55,51.8,51.8,100.0,240,6,0.0,29.92,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.8,K8A0 031455Z AUTO 24006KT 10SM CLR 11/11 A2992 RMK AO2
8A0,2/3/16 15:15,51.8,51.8,100.0,260,7,0.0,29.93,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.8,K8A0 031515Z AUTO 26007KT 10SM CLR 11/11 A2993 RMK AO2
8A0,2/3/16 15:35,51.8,51.8,100.0,250,6,0.0,29.94,M,10.0,M,SCT,M,M,M,10000,M,M,M,M,M,M,M,M,M,M,51.8,K8A0 031535Z AUTO 25006KT 10SM SCT100 11/11 A2994 RMK AO2
8A0,2/3/16 15:55,53.6,53.6,100.0,250,6,0.0,29.95,M,10.0,M,BKN,M,M,M,10000,M,M,M,M,M,M,M,M,M,M,53.6,K8A0 031555Z AUTO 25006KT 10SM BKN100 12/12 A2995 RMK AO2
8A0,2/3/16 16:15,55.4,51.8,87.65,260,7,0.0,29.96,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.4,K8A0 031615Z AUTO 26007KT 10SM CLR 13/11 A2996 RMK AO2
8A0,2/3/16 16:35,55.4,51.8,87.65,260,5,0.0,29.95,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.4,K8A0 031635Z AUTO 26005KT 10SM CLR 13/11 A2995 RMK AO2
